Tournament,Date,Surface,Round,player_0,player_0_rank,player_0_odd,player_1,player_1_rank,player_1_odd,outcome,player_0_match_win_percent,player_1_match_win_percent,player_0_games_win_percent,player_1_games_win_percent,player_0_5_set_match_win_percent,player_1_5_set_match_win_percent,player_0_close_sets_percent,player_1_close_sets_percent,player_0_match_win_percent_grass,player_1_match_win_percent_grass,player_0_games_win_percent_grass,player_1_games_win_percent_grass,player_0_5_set_match_win_percent_grass,player_1_5_set_match_win_percent_grass,player_0_close_sets_percent_grass,player_1_close_sets_percent_grass,player_0_match_win_percent_52,player_1_match_win_percent_52,player_0_games_win_percent_52,player_1_games_win_percent_52,player_0_5_set_match_win_percent_52,player_1_5_set_match_win_percent_52,player_0_close_sets_percent_52,player_1_close_sets_percent_52,player_0_match_win_percent_grass_60,player_1_match_win_percent_grass_60,player_0_games_win_percent_grass_60,player_1_games_win_percent_grass_60,player_0_5_set_match_win_percent_grass_60,player_1_5_set_match_win_percent_grass_60,player_0_close_sets_percent_grass_60,player_1_close_sets_percent_grass_60,player_0_match_win_percent_hh,player_1_match_win_percent_hh,player_0_games_win_percent_hh,player_1_games_win_percent_hh,player_0_match_win_percent_grass_hh,player_1_match_win_percent_grass_hh,player_0_games_win_percent_grass_hh,player_1_games_win_percent_grass_hh,diff_match_win_percent,diff_games_win_percent,diff_5_set_match_win_percent,diff_close_sets_percent,diff_match_win_percent_grass,diff_games_win_percent_grass,diff_5_set_match_win_percent_grass,diff_close_sets_percent_grass,diff_match_win_percent_52,diff_games_win_percent_52,diff_5_set_match_win_percent_52,diff_close_sets_percent_52,diff_match_win_percent_grass_60,diff_games_win_percent_grass_60,diff_5_set_match_win_percent_grass_60,diff_close_sets_percent_grass_60,diff_match_win_percent_hh,diff_games_win_percent_hh,diff_match_win_percent_grass_hh,diff_games_win_percent_grass_hh
Gerry Weber Open,2010/06/08,Grass,1st Round,Davydenko N.,5.0,1.4,Greul S.,66.0,2.75,0,0.7192982456140351,0.3723404255319149,0.5671827912293463,0.45905368516833484,0.782051282051282,0.18181818181818182,0.5772357723577236,0.3881578947368421,0.5,0.25,0.5046511627906977,0.4406779661016949,0.6,0.3333333333333333,0.43548387096774194,0.3333333333333333,0.8253968253968254,0.4318181818181818,0.5870147255689424,0.4733893557422969,0.8181818181818182,0.3333333333333333,0.6018957345971564,0.4305555555555556,0.6666666666666666,0.5,0.5443037974683544,0.4915254237288136,0.6666666666666666,0.5,0.4,0.4,1.0,0.0,0.75,0.25,1.0,0.0,0.75,0.25,0.3469578200821202,0.1081291060610115,0.6002331002331003,0.18907787762088152,0.25,0.06397319668900275,0.26666666666666666,0.10215053763440862,0.39357864357864353,0.1136253698266455,0.4848484848484849,0.17134017904160082,0.16666666666666663,0.05277837373954086,0.16666666666666663,0.0,1.0,0.5,1.0,0.5
Gerry Weber Open,2010/06/08,Grass,1st Round,Kohlschreiber P.,35.0,1.44,Bemelmans R.,199.0,2.62,0,0.5436507936507936,0.0,0.5149920255183413,0.4482758620689655,0.5434782608695652,0.0,0.5094339622641509,0.5,0.6451612903225806,0.0,0.5203836930455635,0.0,0.4444444444444444,0.0,0.5135135135135135,0.0,0.5714285714285714,0.0,0.5307420494699646,0.4482758620689655,0.6666666666666666,0.0,0.5416666666666666,0.5,0.7142857142857143,0.0,0.5296803652968036,0.0,0.6666666666666666,0.0,0.5925925925925926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5436507936507936,0.06671616344937581,0.5434782608695652,0.009433962264150941,0.6451612903225806,0.5203836930455635,0.4444444444444444,0.5135135135135135,0.5714285714285714,0.08246618740099909,0.6666666666666666,0.04166666666666663,0.7142857142857143,0.5296803652968036,0.6666666666666666,0.5925925925925926,0.0,0.0,0.0,0.0
Gerry Weber Open,2010/06/08,Grass,1st Round,Federer R.,2.0,1.02,Nieminen J.,65.0,12.0,0,0.8812351543942993,0.549618320610687,0.5974881980938809,0.5144927536231884,0.91875,0.6086956521739131,0.6462413139608338,0.5216400911161732,0.9795918367346939,0.5625,0.6051417270929466,0.5210237659963437,0.9705882352941176,0.6,0.6604651162790698,0.5441176470588235,0.7894736842105263,0.375,0.5790108564535585,0.4936102236421725,0.9230769230769231,0.4,0.6322869955156951,0.45121951219512196,1.0,0.0,0.5845588235294118,0.0,1.0,0.0,0.6571428571428571,0.0,1.0,0.0,0.625,0.375,1.0,0.0,0.625,0.375,0.3316168337836123,0.08299544447069251,0.3100543478260869,0.12460122284466069,0.41709183673469385,0.08411796109660286,0.37058823529411766,0.1163474692202463,0.4144736842105263,0.08540063281138605,0.5230769230769231,0.18106748332057315,1.0,0.5845588235294118,1.0,0.6571428571428571,1.0,0.25,1.0,0.25
Gerry Weber Open,2010/06/08,Grass,1st Round,Melzer J.,16.0,1.12,Kudryavtsev A.,86.0,5.5,0,0.5331010452961672,0.25,0.5026563138536984,0.45320197044334976,0.5625,0.0,0.5067920585161965,0.4166666666666667,0.5384615384615384,0.0,0.5081967213114754,0.0,0.6,0.0,0.5408163265306123,0.0,0.6268656716417911,0.0,0.5223613595706619,0.0,0.6666666666666666,0.0,0.5377777777777778,0.0,0.6,0.0,0.5273972602739726,0.0,0.6666666666666666,0.0,0.5238095238095238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2831010452961672,0.0494543434103486,0.5625,0.09012539184952978,0.5384615384615384,0.5081967213114754,0.6,0.5408163265306123,0.6268656716417911,0.5223613595706619,0.6666666666666666,0.5377777777777778,0.6,0.5273972602739726,0.6666666666666666,0.5238095238095238,0.0,0.0,0.0,0.0
Gerry Weber Open,2010/06/09,Grass,1st Round,Becker B.,52.0,1.22,Ledovskikh M.,355.0,4.0,0,0.41830065359477125,0.3333333333333333,0.48214285714285715,0.4426229508196721,0.35,0.0,0.4709418837675351,0.3333333333333333,0.5384615384615384,0.3333333333333333,0.5121293800539084,0.35,0.42857142857142855,0.0,0.5652173913043478,0.2222222222222222,0.4230769230769231,0.0,0.4868943606036537,0.0,0.3333333333333333,0.0,0.48214285714285715,0.0,0.7272727272727273,0.0,0.5392491467576792,0.0,0.5,0.0,0.6216216216216216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08496732026143794,0.03951990632318503,0.35,0.13760855043420178,0.20512820512820512,0.16212938005390842,0.42857142857142855,0.3429951690821256,0.4230769230769231,0.4868943606036537,0.3333333333333333,0.48214285714285715,0.7272727272727273,0.5392491467576792,0.5,0.6216216216216216,0.0,0.0,0.0,0.0
Gerry Weber Open,2010/06/09,Grass,1st Round,Falla A.,67.0,1.44,Okun N.,273.0,2.62,0,0.3625,0.25,0.4673913043478261,0.4837962962962963,0.42857142857142855,0.25,0.4219858156028369,0.44642857142857145,0.2727272727272727,0.0,0.45896656534954405,0.47619047619047616,0.3333333333333333,0.0,0.3333333333333333,0.4,0.36363636363636365,0.0,0.4633699633699634,0.46153846153846156,0.42857142857142855,0.0,0.3875,0.6666666666666666,0.0,0.0,0.3673469387755102,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11249999999999999,-0.01640499194847017,0.17857142857142855,-0.024442755825734575,0.2727272727272727,-0.01722391084093211,0.3333333333333333,-0.06666666666666671,0.36363636363636365,0.001831501831501825,0.42857142857142855,-0.2791666666666666,0.0,0.3673469387755102,0.0,0.125,0.0,0.0,0.0,0.0
Gerry Weber Open,2010/06/09,Grass,2nd Round,Troicki V.,39.0,2.0,Petzschner P.,41.0,1.72,1,0.5042016806722689,0.47674418604651164,0.49401408450704226,0.48693379790940766,0.5,0.38461538461538464,0.4631043256997455,0.4859154929577465,0.5454545454545454,0.38461538461538464,0.48184818481848185,0.4739454094292804,0.6666666666666666,0.5,0.48717948717948717,0.48936170212765956,0.5333333333333333,0.5094339622641509,0.504950495049505,0.4971469329529244,0.6666666666666666,0.42857142857142855,0.477124183006536,0.5202312138728323,0.6,0.5555555555555556,0.5,0.4944649446494465,1.0,0.6666666666666666,0.47368421052631576,0.5454545454545454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02745749462575725,0.0070802865976346,0.11538461538461536,-0.022811167258000975,0.16083916083916078,0.007902775389201477,0.16666666666666663,-0.0021822149481723896,0.023899371069182385,0.007803562096580563,0.23809523809523808,-0.04310703086629636,0.0444444444444444,0.005535055350553486,0.33333333333333337,-0.07177033492822965,0.0,0.0,0.0,0.0
Gerry Weber Open,2010/06/09,Grass,2nd Round,Hewitt L.,32.0,1.3,De Bakker T.,44.0,3.4,0,0.6933333333333334,0.5142857142857142,0.5508350899951354,0.49486887115165334,0.7272727272727273,0.4,0.5778045838359469,0.48695652173913045,0.775,0.4,0.5682926829268292,0.4779874213836478,0.782608695652174,0.0,0.6144578313253012,0.5882352941176471,0.625,0.6086956521739131,0.5402081362346263,0.5036101083032491,0.7142857142857143,0.5,0.5067567567567568,0.4675324675324675,0.7777777777777778,0.6666666666666666,0.5955056179775281,0.49333333333333335,0.8,0.0,0.6216216216216216,0.5555555555555556,1.0,0.0,0.631578947368421,0.3684210526315789,1.0,0.0,0.631578947368421,0.3684210526315789,0.17904761904761912,0.055966218843482074,0.32727272727272727,0.09084806209681645,0.375,0.09030526154318141,0.782608695652174,0.026222537207654106,0.016304347826086918,0.03659802793137712,0.2142857142857143,0.03922428922428928,0.11111111111111116,0.10217228464419476,0.8,0.06606606606606602,1.0,0.2631578947368421,1.0,0.2631578947368421
Gerry Weber Open,2010/06/09,Grass,2nd Round,Beck A.,76.0,2.5,Kiefer N.,181.0,1.5,0,0.45454545454545453,0.6089743589743589,0.49140893470790376,0.5274918403213658,0.4166666666666667,0.6875,0.4774774774774775,0.5244360902255639,0.5555555555555556,0.5555555555555556,0.5138339920948617,0.5231053604436229,0.0,0.6666666666666666,0.5483870967741935,0.5416666666666666,0.42857142857142855,0.5333333333333333,0.47098214285714285,0.49584487534626037,0.4,0.3333333333333333,0.41739130434782606,0.45098039215686275,0.6,0.6666666666666666,0.5238095238095238,0.5285714285714286,0.0,0.0,0.47058823529411764,0.36363636363636365,1.0,0.0,0.4666666666666667,0.5333333333333333,1.0,0.0,0.4666666666666667,0.5333333333333333,-0.1544289044289044,-0.036082905613462,-0.2708333333333333,-0.04695861274808644,0.0,-0.009271368348761189,-0.6666666666666666,0.006720430107526876,-0.10476190476190478,-0.024862732489117523,0.06666666666666671,-0.03358908780903669,-0.06666666666666665,-0.004761904761904745,0.0,0.106951871657754,1.0,-0.06666666666666665,1.0,-0.06666666666666665
Gerry Weber Open,2010/06/09,Grass,2nd Round,Lacko L.,75.0,1.53,Meffert D.,203.0,2.37,0,0.32,0.4,0.44776119402985076,0.49070631970260226,0.2857142857142857,0.0,0.4606741573033708,0.5625,0.5,0.0,0.49019607843137253,0.6190476190476191,0.0,0.0,0.5,0.6666666666666666,0.38095238095238093,0.5,0.45901639344262296,0.5227272727272727,0.4,0.0,0.4931506849315068,0.5,0.5,0.0,0.49019607843137253,0.6190476190476191,0.0,0.0,0.5,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.08000000000000002,-0.042945125672751494,0.2857142857142857,-0.1018258426966292,0.5,-0.12885154061624654,0.0,-0.16666666666666663,-0.11904761904761907,-0.06371087928464975,0.4,-0.006849315068493178,0.5,-0.12885154061624654,0.0,-0.16666666666666663,0.0,0.0,0.0,0.0
Gerry Weber Open,2010/06/10,Grass,2nd Round,Kohlschreiber P.,35.0,1.22,Chiudinelli M.,61.0,4.0,0,0.5454545454545454,0.37037037037037035,0.5150650174437044,0.48261474269819193,0.5434782608695652,0.5454545454545454,0.5111633372502937,0.44021739130434784,0.65625,0.6666666666666666,0.5206896551724138,0.5,0.4444444444444444,0.0,0.5263157894736842,0.5555555555555556,0.5636363636363636,0.375,0.5283687943262412,0.4847775175644028,0.6666666666666666,0.5714285714285714,0.544973544973545,0.43636363636363634,0.75,0.0,0.5294117647058824,0.5384615384615384,0.6666666666666666,0.0,0.6333333333333333,0.6666666666666666,1.0,0.0,0.631578947368421,0.3684210526315789,1.0,0.0,0.631578947368421,0.3684210526315789,0.17508417508417506,0.03245027474551243,-0.0019762845849802257,0.07094594594594589,-0.01041666666666663,0.020689655172413834,0.4444444444444444,-0.0292397660818714,0.1886363636363636,0.04359127676183838,0.09523809523809523,0.10860990860990866,0.75,-0.009049773755656076,0.6666666666666666,-0.033333333333333326,1.0,0.2631578947368421,1.0,0.2631578947368421
Gerry Weber Open,2010/06/10,Grass,2nd Round,Melzer J.,16.0,1.28,Zverev M.,145.0,3.5,1,0.5347222222222222,0.42452830188679247,0.5027811694478361,0.47778614457831325,0.5625,0.16666666666666666,0.5072916666666667,0.4678362573099415,0.5555555555555556,0.5,0.5091130012150669,0.4834905660377358,0.6,0.3333333333333333,0.5445544554455446,0.48148148148148145,0.6268656716417911,0.26666666666666666,0.5222816399286988,0.45287958115183247,0.6666666666666666,0.0,0.5377777777777778,0.41836734693877553,0.6666666666666666,0.6,0.5284090909090909,0.5142857142857142,0.6666666666666666,0.0,0.5416666666666666,0.6470588235294118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11019392033542974,0.024995024869522875,0.39583333333333337,0.0394554093567252,0.05555555555555558,0.025622435177331038,0.26666666666666666,0.06307297396406314,0.3601990049751244,0.06940205877686634,0.6666666666666666,0.11941043083900227,0.06666666666666665,0.014123376623376704,0.6666666666666666,-0.10539215686274517,0.0,0.0,0.0,0.0
Gerry Weber Open,2010/06/10,Grass,2nd Round,Federer R.,2.0,1.01,Falla A.,67.0,15.0,0,0.8815165876777251,0.37037037037037035,0.5974926647105895,0.46885245901639344,0.91875,0.42857142857142855,0.6462799495586381,0.4245614035087719,0.98,0.3333333333333333,0.605074821080026,0.46839080459770116,0.9705882352941176,0.3333333333333333,0.6605504587155964,0.3541666666666667,0.7931034482758621,0.391304347826087,0.5792610250297974,0.4690265486725664,0.9230769230769231,0.42857142857142855,0.6327433628318584,0.39759036144578314,1.0,0.3333333333333333,0.5856164383561644,0.4411764705882353,1.0,0.0,0.6578947368421053,0.2727272727272727,1.0,0.0,0.6491228070175439,0.3508771929824561,1.0,0.0,0.6491228070175439,0.3508771929824561,0.5111462173073548,0.12864020569419604,0.4901785714285714,0.22171854604986618,0.6466666666666667,0.1366840164823248,0.6372549019607843,0.3063837920489297,0.4017991004497751,0.11023447635723099,0.4945054945054946,0.23515300138607526,0.6666666666666667,0.1444399677679291,1.0,0.3851674641148326,1.0,0.29824561403508776,1.0,0.29824561403508776
Gerry Weber Open,2010/06/10,Grass,2nd Round,Davydenko N.,5.0,1.72,Becker B.,52.0,2.0,1,0.72,0.42207792207792205,0.5674133997096038,0.4830109775222164,0.782051282051282,0.35,0.577433628318584,0.4721115537848606,0.5333333333333333,0.5555555555555556,0.512249443207127,0.5157894736842106,0.6,0.42857142857142855,0.4461538461538462,0.5684210526315789,0.828125,0.4230769230769231,0.5882352941176471,0.489191353082466,0.8181818181818182,0.3333333333333333,0.602803738317757,0.48214285714285715,0.75,0.75,0.5714285714285714,0.5466237942122186,0.6666666666666666,0.5,0.4444444444444444,0.625,0.5,0.5,0.5333333333333333,0.4666666666666667,0.5,0.5,0.5333333333333333,0.4666666666666667,0.2979220779220779,0.08440242218738742,0.43205128205128207,0.10532207453372344,-0.022222222222222254,-0.003540030477083622,0.17142857142857143,-0.12226720647773276,0.4050480769230769,0.0990439410351811,0.4848484848484849,0.12066088117489987,0.0,0.02480477721635277,0.16666666666666663,-0.18055555555555558,0.0,0.06666666666666665,0.0,0.06666666666666665
